site,species,stand,stand_old,plot,treatment,tree,dbh_in,ht,hcb,velocity,tree_ba,cr,ba_plot,ba_all,ba_plot_PP,ba
TW,PIPO,9,9,3,100,93,13.3,58.8,31,3.68,0.96475806,0.472789116,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,95,12.8,48.5,19.7,3.74,0.89358336,0.593814433,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,96,11,47,28.5,3.62,0.659934,0.393617021,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,99,12.8,57.8,25.3,3.97,0.89358336,0.562283737,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,103,12.2,66.4,34.1,4.07,0.81177336,0.486445783,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,104,15.7,58.8,33.1,3.97,1.34435646,0.43707483,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,106,14.5,63.1,24.4,3.59,1.1467035,0.613312203,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,9,9,3,100,132,11,57.5,35.2,3.73,0.659934,0.387826087,156.5892486,134.6979834,156.5892486,134.6979834
TW,PIPO,10,10,1,150,9,16.3,52.2,32.9,3.831,1.44907326,0.369731801,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,10,16.6,67.1,32.1,3.579,1.50290424,0.521609538,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,11,12.7,58,36.4,4.221,0.87967566,0.372413793,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,16,11.8,56.3,14.9,3.795,0.75941496,0.735346359,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,28,13.6,66.1,34.2,3.745,1.00877184,0.482602118,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,40,7.7,57.6,34,4.042,0.32336766,0.409722222,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,43,9.7,55,32.4,4.186,0.51316686,0.410909091,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,45,10.2,57.7,35.2,3.926,0.56743416,0.389948007,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,49,10,57.9,38.9,4.192,0.5454,0.328151986,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,50,9.2,51.4,13.1,3.747,0.46162656,0.745136187,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,66,14,63.2,31.9,4.089,1.068984,0.495253165,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,67,13.4,67.4,33.8,3.806,0.97932024,0.49851632,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,68,11.6,54.7,37.5,3.637,0.73389024,0.314442413,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,71,11,55.6,25.9,3.909,0.659934,0.534172662,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,76,11,54,30.7,3.893,0.659934,0.431481481,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,110,11,51.3,28.6,3.775,0.659934,0.442495127,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,117,9,52.1,26.2,4.12,0.441774,0.497120921,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,120,14.7,66,36.9,3.603,1.17855486,0.440909091,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,121,10.3,56.7,26.9,4.101,0.57861486,0.525573192,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,1,150,123,15,63.7,39.8,3.885,1.22715,0.375196232,161.989254,168.7529412,161.989254,168.7529412
TW,PIPO,10,10,2,150,203,11.4,48.9,23.6,3.966,0.70880184,0.517382413,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,204,9.4,52.2,29,3.691,0.48191544,0.444444444,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,208,13.3,38.5,13.4,3.685,0.96475806,0.651948052,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,210,10.7,53,28.1,4.289,0.62442846,0.469811321,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,212,9.8,53.8,38,3.997,0.52380216,0.293680297,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,215,10.2,55.5,38.1,4.312,0.56743416,0.313513514,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,217,10.3,54.4,33.3,3.897,0.57861486,0.387867647,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,219,13.2,54.8,34.1,3.75,0.95030496,0.377737226,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,230,9.1,52.5,19.9,3.948,0.45164574,0.620952381,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,232,11.6,59.9,34.2,4.053,0.73389024,0.429048414,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,234,8.4,48.4,15.8,4.236,0.38483424,0.673553719,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,237,11,58.2,31.3,3.954,0.659934,0.462199313,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,238,11,60.4,38.7,3.979,0.659934,0.359271523,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,240,11.7,50.3,20.2,3.795,0.74659806,0.598409543,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,241,10.5,60.3,31.9,4.11,0.6013035,0.470978441,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,284,11,40.2,23.6,3.746,0.659934,0.412935323,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,286,12.4,57.4,18.5,3.963,0.83860704,0.677700348,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,291,10.2,63.4,33,3.578,0.56743416,0.479495268,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,294,11.6,63.1,37.6,3.979,0.73389024,0.404120444,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,297,10.9,56.1,32.1,3.976,0.64798974,0.427807487,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,298,9,55.5,33.7,4.178,0.441774,0.392792793,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,303,8.7,46.3,30.8,3.58,0.41281326,0.334773218,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,306,11,58.4,32.5,3.675,0.659934,0.443493151,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,309,11,49.8,34,3.67,0.659934,0.317269076,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,311,10.8,53.6,28.8,3.963,0.63615456,0.462686567,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,2,150,312,9.5,51.5,32.9,3.779,0.4922235,0.361165049,163.8888822,168.7529412,163.8888822,168.7529412
TW,PIPO,10,10,3,150,357,9.3,54.4,37.5,3.887,0.47171646,0.310661765,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,362,12.3,60.3,42.3,3.951,0.82513566,0.298507463,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,365,12.5,64,33.9,4.031,0.8521875,0.4703125,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,367,9.9,59.5,37.3,4.153,0.53454654,0.373109244,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,369,13.7,60.3,37.4,4.142,1.02366126,0.379767828,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,395,10.8,59.7,36.6,3.827,0.63615456,0.386934673,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,397,12.4,60.7,37.4,3.999,0.83860704,0.383855025,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,398,12.3,61.4,30.1,3.548,0.82513566,0.509771987,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,399,12,65,37.3,3.798,0.785376,0.426153846,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,414,8.3,57.3,20.7,4.224,0.37572606,0.638743455,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,420,7.7,58.3,40.2,4.242,0.32336766,0.310463122,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,423,9.5,54.9,35.7,3.901,0.4922235,0.349726776,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,427,10.8,57,29.2,3.743,0.63615456,0.487719298,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,429,12.6,59.9,39.9,4.173,0.86587704,0.333889816,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,446,12.4,60.6,23.9,4.174,0.83860704,0.605610561,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,451,13.1,60.1,32.2,4.227,0.93596094,0.46422629,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,454,8.2,52.9,35.6,4.015,0.36672696,0.327032136,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,455,8.8,59.7,39,4.215,0.42235776,0.346733668,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,458,15.5,65.7,32.7,4.115,1.3103235,0.502283105,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,461,12.4,69.3,35.9,4.271,0.83860704,0.481962482,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,479,10.7,52.6,29,3.873,0.62442846,0.448669202,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,482,10.5,62,37.6,4.117,0.6013035,0.393548387,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,485,9.5,61,28,4.156,0.4922235,0.540983607,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,489,11.8,58.5,33.5,4.095,0.75941496,0.427350427,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,493,10.4,61.5,33.9,4.026,0.58990464,0.448780488,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,10,10,3,150,511,11.9,57.3,27.2,4.191,0.77234094,0.52530541,180.3806874,168.7529412,180.3806874,168.7529412
TW,PIPO,11,11,1,80,3,15,62.3,29.6,3.871,1.22715,0.524879615,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,9,15.2,64.2,24.6,3.82,1.26009216,0.61682243,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,23,15.5,74.2,31.3,3.457,1.3103235,0.578167116,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,29,15.4,62.9,25.5,3.461,1.29347064,0.594594595,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,34,21.7,81,37.5,3.629,2.56823406,0.537037037,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,41,17.5,69.5,27.6,3.519,1.6702875,0.602877698,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,1,80,45,15.9,69.3,24.6,3.329,1.37882574,0.645021645,107.083836,109.8897372,107.083836,109.8897372
TW,PIPO,11,11,2,80,70,16.5,59.3,25.1,3.16,1.4848515,0.576728499,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,73,11.9,51.8,26.4,3.441,0.77234094,0.49034749,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,102,14.7,64,26.6,3.754,1.17855486,0.584375,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,108,15,62,24.6,3.427,1.22715,0.603225806,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,110,16.3,61.6,36.1,3.651,1.44907326,0.413961039,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,119,12.2,59.7,38.6,3.55,0.81177336,0.353433836,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,125,14.5,59.9,33.1,3.671,1.1467035,0.447412354,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,151,12.8,54,19.2,3.628,0.89358336,0.644444444,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,2,80,154,18.5,72.1,33.2,3.706,1.8666315,0.539528433,108.3066228,109.8897372,108.3066228,109.8897372
TW,PIPO,11,11,3,80,78,15.3,65.8,38.6,4.098,1.27672686,0.41337386,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,129,18.6,68.8,34.2,3.259,1.88686584,0.502906977,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,131,18.3,67.4,18.1,3.128,1.82649006,0.731454006,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,142,16,58.1,24.9,3.623,1.396224,0.571428571,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,145,16.2,65.2,27.3,3.446,1.43134776,0.581288344,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,147,16.3,67.2,26.4,3.807,1.44907326,0.607142857,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,179,14.9,66.8,31.7,3.586,1.21084254,0.525449102,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,11,11,3,80,185,13.2,63.9,34.6,3.502,0.95030496,0.458528951,114.2787528,109.8897372,114.2787528,109.8897372
TW,PIPO,12,12,1,120,241,15.7,73.8,41.9,3.736,1.34435646,0.432249322,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,242,14.4,61.9,40.9,3.636,1.13094144,0.339256866,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,244,13,65.5,41.9,3.992,0.921726,0.360305344,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,266,14,62.5,21.6,3.771,1.068984,0.6544,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,268,10.9,63.6,40.3,3.4,0.64798974,0.366352201,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,271,13.7,57.7,34.1,3.821,1.02366126,0.409012132,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,273,11.7,62.7,38.8,3.821,0.74659806,0.381180223,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,283,10.7,57.1,38.5,3.773,0.62442846,0.325744308,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,285,11.3,53.5,33.4,4.096,0.69642126,0.375700935,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,286,14.8,63.8,36.3,3.347,1.19464416,0.431034483,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,291,12.2,51.5,37.2,3.444,0.81177336,0.277669903,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,294,15.7,72.7,37.2,4.098,1.34435646,0.488308116,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,296,11.3,66,41.4,4.125,0.69642126,0.372727273,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,298,15.1,69,36.3,3.457,1.24356654,0.473913043,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,1,120,313,16.5,63.8,33.2,3.335,1.4848515,0.479623824,149.8071996,133.5108294,149.8071996,133.5108294
TW,PIPO,12,12,2,120,181,11.8,51.8,31.1,3.262,0.75941496,0.3996139,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,185,13,58.5,24.8,3.708,0.921726,0.576068376,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,189,15.5,64.8,38.3,3.566,1.3103235,0.408950617,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,192,13.5,60.6,22.7,3.423,0.9939915,0.625412541,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,202,11.7,61.2,30.5,3.695,0.74659806,0.501633987,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,209,13.4,65,38.3,3.618,0.97932024,0.410769231,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,216,15,71.7,35.3,3.65,1.22715,0.507670851,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,246,15.2,68.7,35.6,3.678,1.26009216,0.481804949,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,252,15.3,58.4,25.2,3.61,1.27672686,0.568493151,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,261,14,66.4,30.2,3.842,1.068984,0.545180723,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,2,120,666,15.6,61.1,21.9,3.851,1.32728544,0.641571195,118.7161272,133.5108294,118.7161272,133.5108294
TW,PIPO,12,12,3,120,66,16.1,67.2,36.2,3.94,1.41373134,0.461309524,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,97,17.7,71.9,36.6,3.806,1.70868366,0.490959666,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,117,17.3,67.9,36.2,3.48,1.63232766,0.466863034,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,123,15.8,59.1,39.4,3.441,1.36153656,0.333333333,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,127,13.5,53.4,35.9,3.606,0.9939915,0.327715356,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,130,15.3,63.88,33.8,3.723,1.27672686,0.470882905,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,147,14.5,69.8,40.8,3.71,1.1467035,0.415472779,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,149,14.5,67.3,38.7,3.884,1.1467035,0.424962853,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,153,13,58.7,31.4,3.748,0.921726,0.465076661,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,156,12.5,58.7,39.3,3.777,0.8521875,0.330494037,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,12,12,3,120,192,11.7,58,32.3,3.785,0.74659806,0.443103448,132.0091614,133.5108294,132.0091614,133.5108294
TW,PIPO,13,13,1,100,6,14.5,63.7,37.8,3.417,1.1467035,0.406593407,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,30,13.4,63.1,37.6,3.326,0.97932024,0.404120444,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,42,14.9,60.8,27.4,3.402,1.21084254,0.549342105,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,45,16.9,68.1,40,2.915,1.55771694,0.412628488,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,67,15,70.4,33.5,3.803,1.22715,0.524147727,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,74,13.3,71.3,31.2,3.623,0.96475806,0.562412342,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,1,100,666,14.7,74,38.2,3.818,1.17855486,0.483783784,82.6504614,113.5882764,82.6504614,113.5882764
TW,PIPO,13,13,2,100,117,13.2,62.1,35.6,3.717,0.95030496,0.426731079,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,122,10,54.1,31.4,4.182,0.5454,0.419593346,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,123,14.2,67.5,36.3,3.768,1.09974456,0.462222222,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,127,14.2,56.3,26,3.937,1.09974456,0.538188277,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,158,16.7,70,31.6,3.577,1.52106606,0.548571429,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,171,14.3,65.2,28.8,3.452,1.11528846,0.558282209,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,173,15.9,77.4,34.7,3.742,1.37882574,0.551679587,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,176,10.1,61,39.3,3.944,0.55636254,0.355737705,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,189,14.2,59.4,30.2,3.498,1.09974456,0.491582492,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,194,10.7,48.1,20.6,3.661,0.62442846,0.571725572,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,199,9.7,53.4,33.2,3.464,0.51316686,0.378277154,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,2,100,666,15.5,76,42.9,3.358,1.3103235,0.435526316,118.1440026,113.5882764,118.1440026,113.5882764
TW,PIPO,13,13,3,100,204,12.7,68.6,37.8,4.174,0.87967566,0.448979592,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,207,12.4,51.4,30.7,3.635,0.83860704,0.402723735,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,214,14.7,75.1,35.6,3.963,1.17855486,0.525965379,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,237,16.2,63.7,29.8,3.619,1.43134776,0.532182104,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,241,15.8,62.6,30.9,3.616,1.36153656,0.506389776,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,247,16.8,65,22.2,3.682,1.53933696,0.658461538,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,251,10.2,49.1,26.4,3.734,0.56743416,0.462321792,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,271,9.4,54,31.1,3.153,0.48191544,0.424074074,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,273,12.3,48.1,20.5,3.386,0.82513566,0.573804574,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,278,12.6,63.4,33.6,3.656,0.86587704,0.470031546,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,283,13.5,53.9,31.8,3.606,0.9939915,0.410018553,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,315,10.3,46.9,26.9,3.811,0.57861486,0.426439232,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,318,11.4,57.5,28.5,3.809,0.70880184,0.504347826,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,324,12.9,57.1,35.5,3.643,0.90760014,0.378283713,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,13,13,3,100,326,12.4,63.1,35,3.977,0.83860704,0.445324881,139.9703652,113.5882764,139.9703652,113.5882764
TW,PIPO,14,14,1,80,83,13.8,68.8,34.3,3.466,1.03865976,0.501453488,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,86,17.1,67.6,29.4,3.223,1.59480414,0.565088757,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,88,17.4,73.1,28.8,3.859,1.65125304,0.606019152,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,90,14.8,70.3,33.2,3.803,1.19464416,0.527738265,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,96,17.1,64.9,21.2,3.274,1.59480414,0.673343606,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,97,13,60.2,35.1,3.495,0.921726,0.416943522,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,133,14.6,64.5,33.4,3.548,1.16257464,0.482170543,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,134,17.7,69.3,29,2.902,1.70868366,0.581529582,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,1,80,189,14.1,64.6,32.5,3.629,1.08430974,0.496904025,119.5145928,104.9984082,119.5145928,104.9984082
TW,PIPO,14,14,2,80,50,16.2,63.2,26.7,3.495,1.43134776,0.577531646,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,68,15.7,65,30.5,3.351,1.34435646,0.530769231,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,74,17.8,67,24.9,3.68,1.72804536,0.628358209,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,112,18.5,68.7,28.7,3.448,1.8666315,0.58224163,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,126,16.6,63.7,32.5,3.437,1.50290424,0.489795918,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,666,17.6,56.4,17,3.345,1.68943104,0.69858156,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,2,80,666,16.7,56.2,28.2,3.802,1.52106606,0.498220641,110.8378242,104.9984082,110.8378242,104.9984082
TW,PIPO,14,14,3,80,150,17.6,63.5,18,2.919,1.68943104,0.716535433,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,14,14,3,80,161,15,63,25.6,3.459,1.22715,0.593650794,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,14,14,3,80,164,15.3,69.4,24.5,3.489,1.27672686,0.646974063,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,14,14,3,80,170,15.3,51.9,21.1,3.407,1.27672686,0.59344894,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,14,14,3,80,208,18,62.4,28.5,3.605,1.767096,0.543269231,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,14,14,3,80,212,15,67.1,25.7,3.878,1.22715,0.616989568,84.6428076,104.9984082,84.6428076,104.9984082
TW,PIPO,15,15,1,60,76,16.3,64.7,21.5,3.609,1.44907326,0.667697063,60.8333706,74.8590588,60.8333706,74.8590588
TW,PIPO,15,15,1,60,79,19.9,65,17.6,3.205,2.15983854,0.729230769,60.8333706,74.8590588,60.8333706,74.8590588
TW,PIPO,15,15,1,60,80,21.3,57,18.6,2.876,2.47442526,0.673684211,60.8333706,74.8590588,60.8333706,74.8590588
TW,PIPO,15,15,2,60,130,20.5,67.3,21,2.91,2.2920435,0.687964339,109.8179262,74.8590588,109.8179262,74.8590588
TW,PIPO,15,15,2,60,134,18.7,68.7,20.3,3.546,1.90720926,0.704512373,109.8179262,74.8590588,109.8179262,74.8590588
