"density"	"ring"	"newring"	"mm"	"cutoff"	"newEorL"	"boundary1"	"boundary2"
570.77	53	53	102.41	789.82	"EW"	102.89	"103.26"
574.46	53	53	102.42	789.82	"EW"	102.89	"103.26"
573.39	53	53	102.43	789.82	"EW"	102.89	"103.26"
574.55	53	53	102.44	789.82	"EW"	102.89	"103.26"
568.44	53	53	102.45	789.82	"EW"	102.89	"103.26"
614.72	53	53	102.46	789.82	"EW"	102.89	"103.26"
565.54	53	53	102.47	789.82	"EW"	102.89	"103.26"
575.14	53	53	102.48	789.82	"EW"	102.89	"103.26"
580.01	53	53	102.49	789.82	"EW"	102.89	"103.26"
580.69	53	53	102.5	789.82	"EW"	102.89	"103.26"
588.81	53	53	102.51	789.82	"EW"	102.89	"103.26"
589.2	53	53	102.52	789.82	"EW"	102.89	"103.26"
588.81	53	53	102.53	789.82	"EW"	102.89	"103.26"
603.29	53	53	102.54	789.82	"EW"	102.89	"103.26"
622.51	53	53	102.55	789.82	"EW"	102.89	"103.26"
590.28	53	53	102.56	789.82	"EW"	102.89	"103.26"
590.58	53	53	102.57	789.82	"EW"	102.89	"103.26"
607.56	53	53	102.58	789.82	"EW"	102.89	"103.26"
607.56	53	53	102.59	789.82	"EW"	102.89	"103.26"
602.4	53	53	102.6	789.82	"EW"	102.89	"103.26"
626.93	53	53	102.61	789.82	"EW"	102.89	"103.26"
619.01	53	53	102.62	789.82	"EW"	102.89	"103.26"
629.74	53	53	102.63	789.82	"EW"	102.89	"103.26"
631.15	53	53	102.64	789.82	"EW"	102.89	"103.26"
629.54	53	53	102.65	789.82	"EW"	102.89	"103.26"
649.9	53	53	102.66	789.82	"EW"	102.89	"103.26"
658.38	53	53	102.67	789.82	"EW"	102.89	"103.26"
659.92	53	53	102.68	789.82	"EW"	102.89	"103.26"
648.47	53	53	102.69	789.82	"EW"	102.89	"103.26"
672.58	53	53	102.7	789.82	"EW"	102.89	"103.26"
693.61	53	53	102.71	789.82	"EW"	102.89	"103.26"
657.87	53	53	102.72	789.82	"EW"	102.89	"103.26"
694.13	53	53	102.73	789.82	"EW"	102.89	"103.26"
695.6	53	53	102.74	789.82	"EW"	102.89	"103.26"
662.69	53	53	102.75	789.82	"EW"	102.89	"103.26"
694.97	53	53	102.76	789.82	"EW"	102.89	"103.26"
735	53	53	102.77	789.82	"EW"	102.89	"103.26"
702.01	53	53	102.78	789.82	"EW"	102.89	"103.26"
718.85	53	53	102.79	789.82	"EW"	102.89	"103.26"
752.63	53	53	102.8	789.82	"EW"	102.89	"103.26"
738.23	53	53	102.81	789.82	"EW"	102.89	"103.26"
751.11	53	53	102.82	789.82	"EW"	102.89	"103.26"
735.43	53	53	102.83	789.82	"EW"	102.89	"103.26"
761.68	53	53	102.84	789.82	"EW"	102.89	"103.26"
766.61	53	53	102.85	789.82	"EW"	102.89	"103.26"
764.09	53	53	102.86	789.82	"EW"	102.89	"103.26"
787.36	53	53	102.87	789.82	"EW"	102.89	"103.26"
774.85	53	53	102.88	789.82	"EW"	102.89	"103.26"
822.19	53	53	102.89	789.82	"EW"	102.89	"103.26"
770.78	53	53	102.9	789.82	"LW"	102.89	"103.26"
790.26	53	53	102.91	789.82	"LW"	102.89	"103.26"
821.63	53	53	102.92	789.82	"LW"	102.89	"103.26"
800.98	53	53	102.93	789.82	"LW"	102.89	"103.26"
819.47	53	53	102.94	789.82	"LW"	102.89	"103.26"
855.48	53	53	102.95	789.82	"LW"	102.89	"103.26"
825.04	53	53	102.96	789.82	"LW"	102.89	"103.26"
809.07	53	53	102.97	789.82	"LW"	102.89	"103.26"
829.94	53	53	102.98	789.82	"LW"	102.89	"103.26"
842.31	53	53	102.99	789.82	"LW"	102.89	"103.26"
842.54	53	53	103	789.82	"LW"	102.89	"103.26"
865.14	53	53	103.01	789.82	"LW"	102.89	"103.26"
838.87	53	53	103.02	789.82	"LW"	102.89	"103.26"
847.27	53	53	103.03	789.82	"LW"	102.89	"103.26"
864.44	53	53	103.04	789.82	"LW"	102.89	"103.26"
853.51	53	53	103.05	789.82	"LW"	102.89	"103.26"
833.94	53	53	103.06	789.82	"LW"	102.89	"103.26"
845.77	53	53	103.07	789.82	"LW"	102.89	"103.26"
844.5	53	53	103.08	789.82	"LW"	102.89	"103.26"
855.37	53	53	103.09	789.82	"LW"	102.89	"103.26"
878.38	53	53	103.1	789.82	"LW"	102.89	"103.26"
852.47	53	53	103.11	789.82	"LW"	102.89	"103.26"
820.6	53	53	103.12	789.82	"LW"	102.89	"103.26"
848.42	53	53	103.13	789.82	"LW"	102.89	"103.26"
849.12	53	53	103.14	789.82	"LW"	102.89	"103.26"
846.46	53	53	103.15	789.82	"LW"	102.89	"103.26"
857.22	53	53	103.16	789.82	"LW"	102.89	"103.26"
849.46	53	53	103.17	789.82	"LW"	102.89	"103.26"
852.01	53	53	103.18	789.82	"LW"	102.89	"103.26"
850.73	53	53	103.19	789.82	"LW"	102.89	"103.26"
850.27	53	53	103.2	789.82	"LW"	102.89	"103.26"
821.06	53	53	103.21	789.82	"LW"	102.89	"103.26"
830.85	53	53	103.22	789.82	"LW"	102.89	"103.26"
826.86	53	53	103.23	789.82	"LW"	102.89	"103.26"
825.72	53	53	103.24	789.82	"LW"	102.89	"103.26"
804.8	53	53	103.25	789.82	"LW"	102.89	"103.26"
809.86	53	53	103.26	789.82	"LW"	102.89	"103.26"
779.82	53	54	103.27	789.82	"EW"	106.43	"107.05"
783.7	53	54	103.28	789.82	"EW"	106.43	"107.05"
762.33	53	54	103.29	789.82	"EW"	106.43	"107.05"
752.74	53	54	103.3	789.82	"EW"	106.43	"107.05"
743.63	53	54	103.31	789.82	"EW"	106.43	"107.05"
726.1	53	54	103.32	789.82	"EW"	106.43	"107.05"
693.5	53	54	103.33	789.82	"EW"	106.43	"107.05"
674.03	54	54	103.34	790.97	"EW"	106.43	"107.05"
662.9	54	54	103.35	790.97	"EW"	106.43	"107.05"
632.46	54	54	103.36	790.97	"EW"	106.43	"107.05"
653.57	54	54	103.37	790.97	"EW"	106.43	"107.05"
585.48	54	54	103.38	790.97	"EW"	106.43	"107.05"
611.83	54	54	103.39	790.97	"EW"	106.43	"107.05"
568.63	54	54	103.4	790.97	"EW"	106.43	"107.05"
549.86	54	54	103.41	790.97	"EW"	106.43	"107.05"
556.38	54	54	103.42	790.97	"EW"	106.43	"107.05"
545.75	54	54	103.43	790.97	"EW"	106.43	"107.05"
534.81	54	54	103.44	790.97	"EW"	106.43	"107.05"
505.22	54	54	103.45	790.97	"EW"	106.43	"107.05"
492.06	54	54	103.46	790.97	"EW"	106.43	"107.05"
485.8	54	54	103.47	790.97	"EW"	106.43	"107.05"
501.32	54	54	103.48	790.97	"EW"	106.43	"107.05"
514.46	54	54	103.49	790.97	"EW"	106.43	"107.05"
508.39	54	54	103.5	790.97	"EW"	106.43	"107.05"
496.87	54	54	103.51	790.97	"EW"	106.43	"107.05"
501.32	54	54	103.52	790.97	"EW"	106.43	"107.05"
512.12	54	54	103.53	790.97	"EW"	106.43	"107.05"
511.66	54	54	103.54	790.97	"EW"	106.43	"107.05"
502.25	54	54	103.55	790.97	"EW"	106.43	"107.05"
476.09	54	54	103.56	790.97	"EW"	106.43	"107.05"
493.36	54	54	103.57	790.97	"EW"	106.43	"107.05"
505.13	54	54	103.58	790.97	"EW"	106.43	"107.05"
492.8	54	54	103.59	790.97	"EW"	106.43	"107.05"
486.26	54	54	103.6	790.97	"EW"	106.43	"107.05"
518.96	54	54	103.61	790.97	"EW"	106.43	"107.05"
472.16	54	54	103.62	790.97	"EW"	106.43	"107.05"
484.7	54	54	103.63	790.97	"EW"	106.43	"107.05"
499.28	54	54	103.64	790.97	"EW"	106.43	"107.05"
495.2	54	54	103.65	790.97	"EW"	106.43	"107.05"
495.76	54	54	103.66	790.97	"EW"	106.43	"107.05"
502.9	54	54	103.67	790.97	"EW"	106.43	"107.05"
489.85	54	54	103.68	790.97	"EW"	106.43	"107.05"
500.95	54	54	103.69	790.97	"EW"	106.43	"107.05"
511.28	54	54	103.7	790.97	"EW"	106.43	"107.05"
502.43	54	54	103.71	790.97	"EW"	106.43	"107.05"
491.79	54	54	103.72	790.97	"EW"	106.43	"107.05"
516.43	54	54	103.73	790.97	"EW"	106.43	"107.05"
493.26	54	54	103.74	790.97	"EW"	106.43	"107.05"
513.71	54	54	103.75	790.97	"EW"	106.43	"107.05"
491.79	54	54	103.76	790.97	"EW"	106.43	"107.05"
465.79	54	54	103.77	790.97	"EW"	106.43	"107.05"
475.54	54	54	103.78	790.97	"EW"	106.43	"107.05"
482.22	54	54	103.79	790.97	"EW"	106.43	"107.05"
475.63	54	54	103.8	790.97	"EW"	106.43	"107.05"
473.89	54	54	103.81	790.97	"EW"	106.43	"107.05"
509.7	54	54	103.82	790.97	"EW"	106.43	"107.05"
482.49	54	54	103.83	790.97	"EW"	106.43	"107.05"
469.61	54	54	103.84	790.97	"EW"	106.43	"107.05"
467.07	54	54	103.85	790.97	"EW"	106.43	"107.05"
489.02	54	54	103.86	790.97	"EW"	106.43	"107.05"
480.66	54	54	103.87	790.97	"EW"	106.43	"107.05"
466.88	54	54	103.88	790.97	"EW"	106.43	"107.05"
484.24	54	54	103.89	790.97	"EW"	106.43	"107.05"
489.48	54	54	103.9	790.97	"EW"	106.43	"107.05"
468.88	54	54	103.91	790.97	"EW"	106.43	"107.05"
463.98	54	54	103.92	790.97	"EW"	106.43	"107.05"
487.18	54	54	103.93	790.97	"EW"	106.43	"107.05"
469.52	54	54	103.94	790.97	"EW"	106.43	"107.05"
470.07	54	54	103.95	790.97	"EW"	106.43	"107.05"
485.71	54	54	103.96	790.97	"EW"	106.43	"107.05"
504.94	54	54	103.97	790.97	"EW"	106.43	"107.05"
487.09	54	54	103.98	790.97	"EW"	106.43	"107.05"
483.96	54	54	103.99	790.97	"EW"	106.43	"107.05"
483.41	54	54	104	790.97	"EW"	106.43	"107.05"
515.87	54	54	104.01	790.97	"EW"	106.43	"107.05"
512.03	54	54	104.02	790.97	"EW"	106.43	"107.05"
511.66	54	54	104.03	790.97	"EW"	106.43	"107.05"
506.06	54	54	104.04	790.97	"EW"	106.43	"107.05"
510.54	54	54	104.05	790.97	"EW"	106.43	"107.05"
521.69	54	54	104.06	790.97	"EW"	106.43	"107.05"
483.32	54	54	104.07	790.97	"EW"	106.43	"107.05"
508.02	54	54	104.08	790.97	"EW"	106.43	"107.05"
496.78	54	54	104.09	790.97	"EW"	106.43	"107.05"
475.54	54	54	104.1	790.97	"EW"	106.43	"107.05"
482.86	54	54	104.11	790.97	"EW"	106.43	"107.05"
515.87	54	54	104.12	790.97	"EW"	106.43	"107.05"
506.53	54	54	104.13	790.97	"EW"	106.43	"107.05"
500.11	54	54	104.14	790.97	"EW"	106.43	"107.05"
490.5	54	54	104.15	790.97	"EW"	106.43	"107.05"
506.34	54	54	104.16	790.97	"EW"	106.43	"107.05"
510.44	54	54	104.17	790.97	"EW"	106.43	"107.05"
525.64	54	54	104.18	790.97	"EW"	106.43	"107.05"
531.59	54	54	104.19	790.97	"EW"	106.43	"107.05"
509.04	54	54	104.2	790.97	"EW"	106.43	"107.05"
491.88	54	54	104.21	790.97	"EW"	106.43	"107.05"
489.02	54	54	104.22	790.97	"EW"	106.43	"107.05"
523.76	54	54	104.23	790.97	"EW"	106.43	"107.05"
516.34	54	54	104.24	790.97	"EW"	106.43	"107.05"
521.5	54	54	104.25	790.97	"EW"	106.43	"107.05"
517.55	54	54	104.26	790.97	"EW"	106.43	"107.05"
532.06	54	54	104.27	790.97	"EW"	106.43	"107.05"
529.98	54	54	104.28	790.97	"EW"	106.43	"107.05"
521.59	54	54	104.29	790.97	"EW"	106.43	"107.05"
519.15	54	54	104.3	790.97	"EW"	106.43	"107.05"
516.71	54	54	104.31	790.97	"EW"	106.43	"107.05"
524.98	54	54	104.32	790.97	"EW"	106.43	"107.05"
523.47	54	54	104.33	790.97	"EW"	106.43	"107.05"
510.07	54	54	104.34	790.97	"EW"	106.43	"107.05"
513.34	54	54	104.35	790.97	"EW"	106.43	"107.05"
490.13	54	54	104.36	790.97	"EW"	106.43	"107.05"
516.99	54	54	104.37	790.97	"EW"	106.43	"107.05"
525.83	54	54	104.38	790.97	"EW"	106.43	"107.05"
491.97	54	54	104.39	790.97	"EW"	106.43	"107.05"
526.49	54	54	104.4	790.97	"EW"	106.43	"107.05"
501.88	54	54	104.41	790.97	"EW"	106.43	"107.05"
530.93	54	54	104.42	790.97	"EW"	106.43	"107.05"
512.78	54	54	104.43	790.97	"EW"	106.43	"107.05"
525.83	54	54	104.44	790.97	"EW"	106.43	"107.05"
500.95	54	54	104.45	790.97	"EW"	106.43	"107.05"
497.33	54	54	104.46	790.97	"EW"	106.43	"107.05"
492.89	54	54	104.47	790.97	"EW"	106.43	"107.05"
509.51	54	54	104.48	790.97	"EW"	106.43	"107.05"
469.61	54	54	104.49	790.97	"EW"	106.43	"107.05"
476.82	54	54	104.5	790.97	"EW"	106.43	"107.05"
471.16	54	54	104.51	790.97	"EW"	106.43	"107.05"
487.18	54	54	104.52	790.97	"EW"	106.43	"107.05"
454.94	54	54	104.53	790.97	"EW"	106.43	"107.05"
464.34	54	54	104.54	790.97	"EW"	106.43	"107.05"
449	54	54	104.55	790.97	"EW"	106.43	"107.05"
436.56	54	54	104.56	790.97	"EW"	106.43	"107.05"
440.67	54	54	104.57	790.97	"EW"	106.43	"107.05"
442.45	54	54	104.58	790.97	"EW"	106.43	"107.05"
422.01	54	54	104.59	790.97	"EW"	106.43	"107.05"
439.42	54	54	104.6	790.97	"EW"	106.43	"107.05"
427.41	54	54	104.61	790.97	"EW"	106.43	"107.05"
459.63	54	54	104.62	790.97	"EW"	106.43	"107.05"
448.64	54	54	104.63	790.97	"EW"	106.43	"107.05"
451.87	54	54	104.64	790.97	"EW"	106.43	"107.05"
437.72	54	54	104.65	790.97	"EW"	106.43	"107.05"
459	54	54	104.66	790.97	"EW"	106.43	"107.05"
444.6	54	54	104.67	790.97	"EW"	106.43	"107.05"
470.52	54	54	104.68	790.97	"EW"	106.43	"107.05"
442.72	54	54	104.69	790.97	"EW"	106.43	"107.05"
482.13	54	54	104.7	790.97	"EW"	106.43	"107.05"
473.62	54	54	104.71	790.97	"EW"	106.43	"107.05"
467.34	54	54	104.72	790.97	"EW"	106.43	"107.05"
484.05	54	54	104.73	790.97	"EW"	106.43	"107.05"
466.52	54	54	104.74	790.97	"EW"	106.43	"107.05"
464.89	54	54	104.75	790.97	"EW"	106.43	"107.05"
498.44	54	54	104.76	790.97	"EW"	106.43	"107.05"
468.97	54	54	104.77	790.97	"EW"	106.43	"107.05"
472.8	54	54	104.78	790.97	"EW"	106.43	"107.05"
471.34	54	54	104.79	790.97	"EW"	106.43	"107.05"
487	54	54	104.8	790.97	"EW"	106.43	"107.05"
490.96	54	54	104.81	790.97	"EW"	106.43	"107.05"
471.98	54	54	104.82	790.97	"EW"	106.43	"107.05"
478.74	54	54	104.83	790.97	"EW"	106.43	"107.05"
508.58	54	54	104.84	790.97	"EW"	106.43	"107.05"
516.99	54	54	104.85	790.97	"EW"	106.43	"107.05"
484.05	54	54	104.86	790.97	"EW"	106.43	"107.05"
505.97	54	54	104.87	790.97	"EW"	106.43	"107.05"
516.99	54	54	104.88	790.97	"EW"	106.43	"107.05"
512.87	54	54	104.89	790.97	"EW"	106.43	"107.05"
528.09	54	54	104.9	790.97	"EW"	106.43	"107.05"
483.04	54	54	104.91	790.97	"EW"	106.43	"107.05"
510.91	54	54	104.92	790.97	"EW"	106.43	"107.05"
531.4	54	54	104.93	790.97	"EW"	106.43	"107.05"
524.13	54	54	104.94	790.97	"EW"	106.43	"107.05"
534.34	54	54	104.95	790.97	"EW"	106.43	"107.05"
543.46	54	54	104.96	790.97	"EW"	106.43	"107.05"
543.75	54	54	104.97	790.97	"EW"	106.43	"107.05"
527.81	54	54	104.98	790.97	"EW"	106.43	"107.05"
516.34	54	54	104.99	790.97	"EW"	106.43	"107.05"
531.5	54	54	105	790.97	"EW"	106.43	"107.05"
538.32	54	54	105.01	790.97	"EW"	106.43	"107.05"
526.77	54	54	105.02	790.97	"EW"	106.43	"107.05"
539.46	54	54	105.03	790.97	"EW"	106.43	"107.05"
530.74	54	54	105.04	790.97	"EW"	106.43	"107.05"
520.93	54	54	105.05	790.97	"EW"	106.43	"107.05"
525.26	54	54	105.06	790.97	"EW"	106.43	"107.05"
510.91	54	54	105.07	790.97	"EW"	106.43	"107.05"
501.51	54	54	105.08	790.97	"EW"	106.43	"107.05"
528.19	54	54	105.09	790.97	"EW"	106.43	"107.05"
528	54	54	105.1	790.97	"EW"	106.43	"107.05"
510.44	54	54	105.11	790.97	"EW"	106.43	"107.05"
517.27	54	54	105.12	790.97	"EW"	106.43	"107.05"
515.96	54	54	105.13	790.97	"EW"	106.43	"107.05"
546.99	54	54	105.14	790.97	"EW"	106.43	"107.05"
536.42	54	54	105.15	790.97	"EW"	106.43	"107.05"
531.21	54	54	105.16	790.97	"EW"	106.43	"107.05"
542.13	54	54	105.17	790.97	"EW"	106.43	"107.05"
527.53	54	54	105.18	790.97	"EW"	106.43	"107.05"
538.13	54	54	105.19	790.97	"EW"	106.43	"107.05"
524.04	54	54	105.2	790.97	"EW"	106.43	"107.05"
537.37	54	54	105.21	790.97	"EW"	106.43	"107.05"
520.28	54	54	105.22	790.97	"EW"	106.43	"107.05"
556.86	54	54	105.23	790.97	"EW"	106.43	"107.05"
568.44	54	54	105.24	790.97	"EW"	106.43	"107.05"
542.22	54	54	105.25	790.97	"EW"	106.43	"107.05"
555.42	54	54	105.26	790.97	"EW"	106.43	"107.05"
566.6	54	54	105.27	790.97	"EW"	106.43	"107.05"
532.25	54	54	105.28	790.97	"EW"	106.43	"107.05"
564.48	54	54	105.29	790.97	"EW"	106.43	"107.05"
560.52	54	54	105.3	790.97	"EW"	106.43	"107.05"
546.42	54	54	105.31	790.97	"EW"	106.43	"107.05"
539.56	54	54	105.32	790.97	"EW"	106.43	"107.05"
553.6	54	54	105.33	790.97	"EW"	106.43	"107.05"
538.7	54	54	105.34	790.97	"EW"	106.43	"107.05"
534.72	54	54	105.35	790.97	"EW"	106.43	"107.05"
528	54	54	105.36	790.97	"EW"	106.43	"107.05"
533.58	54	54	105.37	790.97	"EW"	106.43	"107.05"
533.77	54	54	105.38	790.97	"EW"	106.43	"107.05"
511.84	54	54	105.39	790.97	"EW"	106.43	"107.05"
526.11	54	54	105.4	790.97	"EW"	106.43	"107.05"
520.18	54	54	105.41	790.97	"EW"	106.43	"107.05"
519.06	54	54	105.42	790.97	"EW"	106.43	"107.05"
530.55	54	54	105.43	790.97	"EW"	106.43	"107.05"
536.8	54	54	105.44	790.97	"EW"	106.43	"107.05"
551.78	54	54	105.45	790.97	"EW"	106.43	"107.05"
555.33	54	54	105.46	790.97	"EW"	106.43	"107.05"
552.06	54	54	105.47	790.97	"EW"	106.43	"107.05"
553.5	54	54	105.48	790.97	"EW"	106.43	"107.05"
562.06	54	54	105.49	790.97	"EW"	106.43	"107.05"
583.91	54	54	105.5	790.97	"EW"	106.43	"107.05"
564.96	54	54	105.51	790.97	"EW"	106.43	"107.05"
587.44	54	54	105.52	790.97	"EW"	106.43	"107.05"
557.73	54	54	105.53	790.97	"EW"	106.43	"107.05"
581.67	54	54	105.54	790.97	"EW"	106.43	"107.05"
586.36	54	54	105.55	790.97	"EW"	106.43	"107.05"
598.94	54	54	105.56	790.97	"EW"	106.43	"107.05"
582.35	54	54	105.57	790.97	"EW"	106.43	"107.05"
598.55	54	54	105.58	790.97	"EW"	106.43	"107.05"
569.31	54	54	105.59	790.97	"EW"	106.43	"107.05"
589.01	54	54	105.6	790.97	"EW"	106.43	"107.05"
600.23	54	54	105.61	790.97	"EW"	106.43	"107.05"
590.97	54	54	105.62	790.97	"EW"	106.43	"107.05"
609.64	54	54	105.63	790.97	"EW"	106.43	"107.05"
591.36	54	54	105.64	790.97	"EW"	106.43	"107.05"
604.98	54	54	105.65	790.97	"EW"	106.43	"107.05"
593.33	54	54	105.66	790.97	"EW"	106.43	"107.05"
587.93	54	54	105.67	790.97	"EW"	106.43	"107.05"
597.17	54	54	105.68	790.97	"EW"	106.43	"107.05"
606.07	54	54	105.69	790.97	"EW"	106.43	"107.05"
644.4	54	54	105.7	790.97	"EW"	106.43	"107.05"
617.01	54	54	105.71	790.97	"EW"	106.43	"107.05"
618.21	54	54	105.72	790.97	"EW"	106.43	"107.05"
640.65	54	54	105.73	790.97	"EW"	106.43	"107.05"
612.63	54	54	105.74	790.97	"EW"	106.43	"107.05"
622.81	54	54	105.75	790.97	"EW"	106.43	"107.05"
650.41	54	54	105.76	790.97	"EW"	106.43	"107.05"
646.44	54	54	105.77	790.97	"EW"	106.43	"107.05"
685.25	54	54	105.78	790.97	"EW"	106.43	"107.05"
661.56	54	54	105.79	790.97	"EW"	106.43	"107.05"
693.29	54	54	105.8	790.97	"EW"	106.43	"107.05"
663.92	54	54	105.81	790.97	"EW"	106.43	"107.05"
659.1	54	54	105.82	790.97	"EW"	106.43	"107.05"
686.4	54	54	105.83	790.97	"EW"	106.43	"107.05"
682.33	54	54	105.84	790.97	"EW"	106.43	"107.05"
662.28	54	54	105.85	790.97	"EW"	106.43	"107.05"
673.52	54	54	105.86	790.97	"EW"	106.43	"107.05"
659.61	54	54	105.87	790.97	"EW"	106.43	"107.05"
661.35	54	54	105.88	790.97	"EW"	106.43	"107.05"
660.84	54	54	105.89	790.97	"EW"	106.43	"107.05"
650.61	54	54	105.9	790.97	"EW"	106.43	"107.05"
669.18	54	54	105.91	790.97	"EW"	106.43	"107.05"
638.93	54	54	105.92	790.97	"EW"	106.43	"107.05"
648.47	54	54	105.93	790.97	"EW"	106.43	"107.05"
629.04	54	54	105.94	790.97	"EW"	106.43	"107.05"
611.33	54	54	105.95	790.97	"EW"	106.43	"107.05"
632.06	54	54	105.96	790.97	"EW"	106.43	"107.05"
578.74	54	54	105.97	790.97	"EW"	106.43	"107.05"
579.81	54	54	105.98	790.97	"EW"	106.43	"107.05"
550.53	54	54	105.99	790.97	"EW"	106.43	"107.05"
529.13	54	54	106	790.97	"EW"	106.43	"107.05"
548.43	54	54	106.01	790.97	"EW"	106.43	"107.05"
566.6	54	54	106.02	790.97	"EW"	106.43	"107.05"
516.99	54	54	106.03	790.97	"EW"	106.43	"107.05"
505.69	54	54	106.04	790.97	"EW"	106.43	"107.05"
512.12	54	54	106.05	790.97	"EW"	106.43	"107.05"
503.46	54	54	106.06	790.97	"EW"	106.43	"107.05"
522.63	54	54	106.07	790.97	"EW"	106.43	"107.05"
532.54	54	54	106.08	790.97	"EW"	106.43	"107.05"
519.24	54	54	106.09	790.97	"EW"	106.43	"107.05"
544.99	54	54	106.1	790.97	"EW"	106.43	"107.05"
560.52	54	54	106.11	790.97	"EW"	106.43	"107.05"
568.93	54	54	106.12	790.97	"EW"	106.43	"107.05"
596.48	54	54	106.13	790.97	"EW"	106.43	"107.05"
609.14	54	54	106.14	790.97	"EW"	106.43	"107.05"
619.91	54	54	106.15	790.97	"EW"	106.43	"107.05"
645.83	54	54	106.16	790.97	"EW"	106.43	"107.05"
678.59	54	54	106.17	790.97	"EW"	106.43	"107.05"
662.48	54	54	106.18	790.97	"EW"	106.43	"107.05"
679.32	54	54	106.19	790.97	"EW"	106.43	"107.05"
666.19	54	54	106.2	790.97	"EW"	106.43	"107.05"
679.22	54	54	106.21	790.97	"EW"	106.43	"107.05"
715.87	54	54	106.22	790.97	"EW"	106.43	"107.05"
664.64	54	54	106.23	790.97	"EW"	106.43	"107.05"
734.03	54	54	106.24	790.97	"EW"	106.43	"107.05"
708.66	54	54	106.25	790.97	"EW"	106.43	"107.05"
726.42	54	54	106.26	790.97	"EW"	106.43	"107.05"
716.4	54	54	106.27	790.97	"EW"	106.43	"107.05"
744.6	54	54	106.28	790.97	"EW"	106.43	"107.05"
719.38	54	54	106.29	790.97	"EW"	106.43	"107.05"
725.78	54	54	106.3	790.97	"EW"	106.43	"107.05"
757.96	54	54	106.31	790.97	"EW"	106.43	"107.05"
757.53	54	54	106.32	790.97	"EW"	106.43	"107.05"
758.07	54	54	106.33	790.97	"EW"	106.43	"107.05"
758.62	54	54	106.34	790.97	"EW"	106.43	"107.05"
761.9	54	54	106.35	790.97	"EW"	106.43	"107.05"
758.95	54	54	106.36	790.97	"EW"	106.43	"107.05"
783.37	54	54	106.37	790.97	"EW"	106.43	"107.05"
752.74	54	54	106.38	790.97	"EW"	106.43	"107.05"
790.7	54	54	106.39	790.97	"EW"	106.43	"107.05"
790.7	54	54	106.4	790.97	"EW"	106.43	"107.05"
773.31	54	54	106.41	790.97	"EW"	106.43	"107.05"
764.96	54	54	106.42	790.97	"EW"	106.43	"107.05"
808.17	54	54	106.43	790.97	"LW"	106.43	"107.05"
767.05	54	54	106.44	790.97	"LW"	106.43	"107.05"
787.36	54	54	106.45	790.97	"LW"	106.43	"107.05"
783.26	54	54	106.46	790.97	"LW"	106.43	"107.05"
792.93	54	54	106.47	790.97	"LW"	106.43	"107.05"
810.42	54	54	106.48	790.97	"LW"	106.43	"107.05"
808.17	54	54	106.49	790.97	"LW"	106.43	"107.05"
798.18	54	54	106.5	790.97	"LW"	106.43	"107.05"
780.93	54	54	106.51	790.97	"LW"	106.43	"107.05"
838.41	54	54	106.52	790.97	"LW"	106.43	"107.05"
792.93	54	54	106.53	790.97	"LW"	106.43	"107.05"
805.24	54	54	106.54	790.97	"LW"	106.43	"107.05"
789.59	54	54	106.55	790.97	"LW"	106.43	"107.05"
801.2	54	54	106.56	790.97	"LW"	106.43	"107.05"
820.15	54	54	106.57	790.97	"LW"	106.43	"107.05"
817.2	54	54	106.58	790.97	"LW"	106.43	"107.05"
821.85	54	54	106.59	790.97	"LW"	106.43	"107.05"
828.45	54	54	106.6	790.97	"LW"	106.43	"107.05"
814.15	54	54	106.61	790.97	"LW"	106.43	"107.05"
813.47	54	54	106.62	790.97	"LW"	106.43	"107.05"
822.53	54	54	106.63	790.97	"LW"	106.43	"107.05"
841.97	54	54	106.64	790.97	"LW"	106.43	"107.05"
836	54	54	106.65	790.97	"LW"	106.43	"107.05"
847.04	54	54	106.66	790.97	"LW"	106.43	"107.05"
812.57	54	54	106.67	790.97	"LW"	106.43	"107.05"
841.28	54	54	106.68	790.97	"LW"	106.43	"107.05"
818.45	54	54	106.69	790.97	"LW"	106.43	"107.05"
843.35	54	54	106.7	790.97	"LW"	106.43	"107.05"
855.48	54	54	106.71	790.97	"LW"	106.43	"107.05"
846.69	54	54	106.72	790.97	"LW"	106.43	"107.05"
868.29	54	54	106.73	790.97	"LW"	106.43	"107.05"
856.76	54	54	106.74	790.97	"LW"	106.43	"107.05"
845.54	54	54	106.75	790.97	"LW"	106.43	"107.05"
834.51	54	54	106.76	790.97	"LW"	106.43	"107.05"
870.4	54	54	106.77	790.97	"LW"	106.43	"107.05"
860.36	54	54	106.78	790.97	"LW"	106.43	"107.05"
860.83	54	54	106.79	790.97	"LW"	106.43	"107.05"
858.85	54	54	106.8	790.97	"LW"	106.43	"107.05"
872.39	54	54	106.81	790.97	"LW"	106.43	"107.05"
875.21	54	54	106.82	790.97	"LW"	106.43	"107.05"
858.27	54	54	106.83	790.97	"LW"	106.43	"107.05"
840.82	54	54	106.84	790.97	"LW"	106.43	"107.05"
849.23	54	54	106.85	790.97	"LW"	106.43	"107.05"
872.27	54	54	106.86	790.97	"LW"	106.43	"107.05"
866.77	54	54	106.87	790.97	"LW"	106.43	"107.05"
843	54	54	106.88	790.97	"LW"	106.43	"107.05"
879.8	54	54	106.89	790.97	"LW"	106.43	"107.05"
883.21	54	54	106.9	790.97	"LW"	106.43	"107.05"
